Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1759429849450,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,5,0,0,0,4.761904716491699,0,0,0,37397.560119628906,121110.89373779297,81250.99621582031,4232.59912109375,33403068416,8589930496,6304768000,0
199,1759429849650,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,37397.828857421875,121111.36444091797,81251.21020507813,4232.59912109375,33403068416,8589930496,6304768000,0
200,1759429849850,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,37398.09930419922,121112.31628417969,81251.92449951172,4232.59912109375,33403068416,8589930496,6304768000,0
200,1759429850050,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,2.3809523582458496,5,0,0,2.5,0,22.5,2.4390242099761963,0,2.4390242099761963,37398.3876953125,121113.2894897461,81252.59063720703,4232.608703613281,33403068416,8589930496,6285033472,0
200,1759429850251,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,10.526315689086914,0,0,0,37398.66076660156,121114.10638427734,81253.1396484375,4232.608703613281,33403068416,8589930496,6285033472,0
200,1759429850451,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,0,0,0,0,37398.9296875,121114.51525878906,81253.29650878906,4232.608703613281,33403068416,8589930496,6284648448,0
200,1759429850651,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,5,0,0,0,0,0,0,0,0,37399.20251464844,121114.9287109375,81253.45306396484,4232.612487792969,33403068416,8589930496,6277165056,0
200,1759429850851,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,5,0,0,0,0,0,0,0,0,37399.49060058594,121115.90447998047,81254.14416503906,4232.62109375,33403068416,8589930496,6278971392,0
199,1759429851051,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,2.5,2.5,2.5,2.5,0,2.4390242099761963,5.128205299377441,2.4390242099761963,2.5,2.4390242099761963,37399.776794433594,121116.6176147461,81254.58312988281,4232.6329345703125,33403068416,8589930496,6278971392,0
200,1759429851252,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,37400.04577636719,121117.0453491211,81254.76416015625,4232.6329345703125,33403068416,8589930496,6278971392,0
199,1759429851452,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,37400.31494140625,121117.44793701172,81254.91314697266,4232.6329345703125,33403068416,8589930496,6278971392,0
200,1759429851652,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,37400.591369628906,121117.921875,81255.12170410156,4232.641662597656,33403068416,8589930496,6278946816,0
199,1759429851852,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,2.5,0,2.5,0,0,2.4390242099761963,0,5,0,0,2.5,37400.86260986328,121118.3949584961,81255.33605957031,4232.641662597656,33403068416,8589930496,6278946816,0
199,1759429852052,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,4.761904716491699,0,0,0,0,0,5,0,0,37401.151123046875,121119.32098388672,81255.97375488281,4232.65478515625,33403068416,8589930496,6278049792,0
200,1759429852252,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,4.761904716491699,0,0,0,0,0,4.761904716491699,5,0,0,0,37401.441162109375,121120.05010986328,81256.4165649414,4232.6722412109375,33403068416,8589930496,6278049792,0
199,1759429852452,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,5,0,5,0,37401.71350097656,121120.54608154297,81256.65948486328,4232.6722412109375,33403068416,8589930496,6275588096,0
200,1759429852653,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,4.761904716491699,0,0,0,0,0,0,0,10.526315689086914,5,4.761904716491699,0,37402.008728027344,121121.63775634766,81257.4585571289,4232.681640625,33403068416,8589930496,6280462336,0
200,1759429852853,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,5,5,4.761904716491699,0,0,0,0,0,10,0,0,0,37402.301696777344,121122.35137939453,81257.8853149414,4232.697021484375,33403068416,8589930496,6280462336,0
200,1759429853053,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,5,0,4.761904716491699,4.761904716491699,0,5,4.761904716491699,0,5,37402.588623046875,121123.09564208984,81258.35217285156,4232.708557128906,33403068416,8589930496,6280462336,0
200,1759429853253,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,5,0,4.761904716491699,4.761904716491699,0,5,4.761904716491699,0,5,37402.88800048828,121123.705078125,81258.65643310547,4232.7235107421875,33403068416,8589930496,6280011776,0
199,1759429853453,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,2.5,0,5,5,0,0,5,20.512821197509766,2.6315789222717285,5,4.761904716491699,37403.17102050781,121124.13171386719,81258.81329345703,4232.7303466796875,33403068416,8589930496,6280011776,0
200,1759429853653,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,2.5,0,5,5,0,0,5,20.512821197509766,2.6315789222717285,5,4.761904716491699,37403.44128417969,121124.6596069336,81259.087890625,4232.7303466796875,33403068416,8589930496,6280458240,0
200,1759429853854,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,2.5,0,0,0,0,0,2.5,7.500000476837158,2.4390242099761963,2.5,0,37403.73645019531,121125.49877929688,81259.6396484375,4232.745422363281,33403068416,8589930496,6280458240,0
199,1759429854054,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,0,0,37404.013122558594,121125.99017333984,81259.86535644531,4232.750732421875,33403068416,8589930496,6280458240,0
200,1759429854254,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,5,0,0,5,0,5,0,0,20,5,5,0,37404.313415527344,121126.72393798828,81260.30279541016,4232.7647705078125,33403068416,8589930496,6281138176,0
200,1759429854454,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,5,0,0,5,0,5,0,0,20,5,5,0,37404.59875488281,121127.37316894531,81260.68133544922,4232.7723388671875,33403068416,8589930496,6281138176,0
199,1759429854654,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,2.5,0,0,2.5,0,5,0,2.5641026496887207,2.4390242099761963,37404.88623046875,121128.12957763672,81261.15478515625,4232.779296875,33403068416,8589930496,6281138176,0
200,1759429854854,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,2.5,0,0,2.5,0,5,0,2.5641026496887207,2.4390242099761963,37405.168701171875,121128.6743774414,81261.46166992188,4232.7860107421875,33403068416,8589930496,6281138176,0
199,1759429855055,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,2.5,0,0,2.5,4.878048419952393,0,0,23.076923370361328,5,4.878048419952393,0,37405.47424316406,121130.28741455078,81262.7279663086,4232.806823730469,33403068416,8589930496,6281138176,0
200,1759429855255,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,4.761904716491699,0,0,5,0,0,4.761904716491699,0,47.36842346191406,0,0,5,37405.77899169922,121131.78503417969,81263.90545654297,4232.824462890625,33403068416,8589930496,6280716288,0
200,1759429855455,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,5,0,0,4.761904716491699,0,0,0,5,5,0,5,37406.06329345703,121132.31921386719,81264.17297363281,4232.831787109375,33403068416,8589930496,6280704000,0
200,1759429855655,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,5,0,0,0,0,4.761904716491699,4.761904716491699,0,0,37406.334228515625,121132.73016357422,81264.32556152344,4232.831787109375,33403068416,8589930496,6280511488,0
199,1759429855855,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,0,0,0,0,37406.60369873047,121133.1587524414,81264.50482177734,4232.831787109375,33403068416,8589930496,6280511488,0
200,1759429856055,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,0,0,0,0,37406.881103515625,121133.74890136719,81264.82373046875,4232.843505859375,33403068416,8589930496,6280511488,0
199,1759429856256,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,2.4390242099761963,0,2.5,0,0,0,0,2.5641026496887207,0,0,0,37407.16357421875,121134.38635253906,81265.19274902344,4232.851623535156,33403068416,8589930496,6280511488,0
200,1759429856456,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,4.761904716491699,0,0,0,4.761904716491699,0,0,0,0,37407.432189941406,121134.7476196289,81265.3090209961,4232.851623535156,33403068416,8589930496,6280495104,0
200,1759429856656,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,4.761904716491699,10,0,0,5,4.761904716491699,0,37407.716552734375,121135.37487792969,81265.66510009766,4232.858154296875,33403068416,8589930496,6280429568,0
200,1759429856856,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,4.761904716491699,10,0,0,5,4.761904716491699,0,37407.983947753906,121135.84057617188,81265.88470458984,4232.858154296875,33403068416,8589930496,6280429568,0
200,1759429857056,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,2.4390242099761963,0,0,0,0,0,0,0,0,37408.257385253906,121136.43341064453,81266.2138671875,4232.86328125,33403068416,8589930496,6280429568,0
200,1759429857256,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,5.263157844543457,5,4.761904716491699,0,0,0,25,5,19.047618865966797,5,10,0,37408.57891845703,121137.92999267578,81267.38208007813,4232.876647949219,33403068416,8589930496,6279553024,0
199,1759429857456,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,0,0,0,0,37408.856872558594,121138.40252685547,81267.59185791016,4232.876647949219,33403068416,8589930496,6279610368,0
199,1759429857656,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,0,0,0,0,37409.19104003906,121140.26831054688,81269.02166748047,4232.989562988281,33403068416,8589930496,6292885504,0
200,1759429857856,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,2.5,2.5,0,0,2.5,2.5641026496887207,12.195121765136719,2.5,2.941176414489746,10,5,2.777777910232544,37409.49853515625,121142.80883789063,81271.15631103516,4233.076477050781,33403068416,8589930496,6296772608,0
200,1759429858057,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,0,5,0,0,37409.77624511719,121144.27221679688,81272.31219482422,4233.0833740234375,33403068416,8589930496,6296772608,0
200,1759429858257,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,0,5,0,0,37410.04736328125,121144.6162109375,81272.40631103516,4233.0833740234375,33403068416,8589930496,6296772608,0
200,1759429858457,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,2.5,2.4390242099761963,0,2.4390242099761963,37410.32745361328,121145.03112792969,81272.56085205078,4233.090759277344,33403068416,8589930496,6296772608,0
200,1759429858657,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,2.5,2.4390242099761963,0,2.4390242099761963,37410.600036621094,121145.61059570313,81272.87377929688,4233.090759277344,33403068416,8589930496,6297137152,0
199,1759429858858,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,2.5,2.5,0,2.4390242099761963,0,0,2.5,0,0,0,37410.874450683594,121146.03192138672,81273.04205322266,4233.090759277344,33403068416,8589930496,6297137152,0
200,1759429859058,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,0,0,0,0,37411.15563964844,121146.47442626953,81273.21380615234,4233.099426269531,33403068416,8589930496,6297137152,0
200,1759429859258,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,4.761904716491699,0,5,0,0,0,37411.429931640625,121147.16888427734,81273.6488647461,4233.099426269531,33403068416,8589930496,6289944576,0
199,1759429859458,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,0,0,0,0,37411.69934082031,121147.52197265625,81273.75396728516,4233.099426269531,33403068416,8589930496,6289895424,0
199,1759429859659,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,5,0,0,0,0,0,0,9.090909004211426,0,37411.973388671875,121147.86596679688,81273.84954833984,4233.10107421875,33403068416,8589930496,6289895424,0
199,1759429859859,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,0,0,0,0,37412.24475097656,121148.20184326172,81273.94073486328,4233.10107421875,33403068416,8589930496,6289895424,0
200,1759429860059,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,0,0,0,0,37412.528381347656,121149.45025634766,81274.90698242188,4233.103942871094,33403068416,8589930496,6291902464,0
200,1759429860259,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,2.5,0,0,0,0,29.268291473388672,4.878048419952393,0,0,37412.8046875,121150.18237304688,81275.37756347656,4233.106994628906,33403068416,8589930496,6291783680,0
199,1759429860459,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,0,0,0,0,0,0,37413.07373046875,121150.54193115234,81275.49145507813,4233.106994628906,33403068416,8589930496,6292029440,0
199,1759429860660,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,5,0,0,0,0,0,0,0,0,37413.35040283203,121150.95428466797,81275.65319824219,4233.106994628906,33403068416,8589930496,6290407424,0
199,1759429860860,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,5,0,0,0,0,0,0,0,0,37413.626037597656,121151.30340576172,81275.7494506836,4233.10986328125,33403068416,8589930496,6290120704,0
200,1759429861060,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,2.4390242099761963,0,0,0,0,0,0,0,2.5,0,2.5,0,37413.89630126953,121151.67059326172,81275.869140625,4233.113098144531,33403068416,8589930496,6290120704,0
200,1759429861260,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,5,0,0,4.761904716491699,0,90,5,0,4.761904716491699,37414.22235107422,121156.16192626953,81280.04998779297,4233.113098144531,33403068416,8589930496,6290116608,0
200,1759429861460,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,5,5,0,14.285715103149414,9.523809432983398,5.263157844543457,10,100,5,5,0,37414.61242675781,121161.638671875,81285.18054199219,4233.113098144531,33403068416,8589930496,6290415616,0
200,1759429861660,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,5,0,0,5,4.761904716491699,0,100,0,5,0,37414.969177246094,121166.8994140625,81290.10876464844,4233.113098144531,33403068416,8589930496,6291107840,0
200,1759429861860,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,25,57.142860412597656,70,10,50,40,73.68421173095703,70,100,30.000001907348633,40,66.66667175292969,37415.51794433594,121178.00769042969,81300.83477783203,4233.113098144531,33403068416,8589930496,6291107840,0
199,1759429862060,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,14.285715103149414,0,10.526315689086914,5.263157844543457,15.000000953674316,23.809524536132813,20,80,10.526315689086914,20,0,37416.03308105469,121183.55432128906,81305.69604492188,4233.361267089844,33403068416,8589930496,6299746304,0
200,1759429862260,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,14.285715103149414,0,10.526315689086914,5.263157844543457,15.000000953674316,23.809524536132813,20,80,10.526315689086914,20,0,37416.47204589844,121185.89990234375,81307.29150390625,4233.761962890625,33403068416,8589930496,6289072128,0
200,1759429862460,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,7.500000476837158,0,0,7.142857551574707,10,10.256410598754883,13.1578950881958,2.5641026496887207,35.897438049316406,7.317072868347168,10,5.128205299377441,37416.90802001953,121187.98376464844,81308.80004882813,4233.9625244140625,33403068416,8589930496,6288302080,0
200,1759429862660,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,0,0,10,0,5,0,0,0,37417.2275390625,121190.23608398438,81310.59783935547,4234.076721191406,33403068416,8589930496,6292062208,0
199,1759429862861,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,5,0,0,0,9.523809432983398,15.000000953674316,10.526315689086914,0,4.761904716491699,0,0,0,37417.533142089844,121191.61206054688,81311.58892822266,4234.1507568359375,33403068416,8589930496,6292291584,0
200,1759429863061,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,0,0,5.263157844543457,27.77777862548828,14.285715103149414,0,0,0,14.285715103149414,9.523809432983398,37417.8310546875,121192.28466796875,81311.88800048828,4234.2091064453125,33403068416,8589930496,6291361792,0
199,1759429863261,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,5,4.761904716491699,0,5,10,15.000000953674316,36.842105865478516,5,10,9.523809432983398,10,0,37418.13720703125,121193.55432128906,81312.77160644531,4234.27880859375,33403068416,8589930496,6291804160,0
200,1759429863461,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,5,4.761904716491699,0,5,10,15.000000953674316,36.842105865478516,5,10,9.523809432983398,10,0,37418.504638671875,121198.65850830078,81317.47039794922,4234.35595703125,33403068416,8589930496,6292480000,0
200,1759429863661,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,7.692307949066162,5,42.5,7.500000476837158,7.500000476837158,7.692307949066162,60.000003814697266,5,5,2.4390242099761963,5.128205299377441,5,37418.934997558594,121204.31616210938,81322.68591308594,4234.440368652344,33403068416,8589930496,6289084416,0
200,1759429863861,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,9.523809432983398,0,100,0,0,0,0,0,0,5,0,0,37419.30969238281,121209.51348876953,81327.41662597656,4234.56591796875,33403068416,8589930496,6289342464,0
200,1759429864061,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,5.263157844543457,5,52.38095474243164,4.761904716491699,5,0,5,5,9.523809432983398,5,5,5,37419.660095214844,121212.64862060547,81330.18865966797,4234.6055908203125,33403068416,8589930496,6288510976,0
200,1759429864261,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,5,42.105262756347656,0,0,0,0,0,0,0,4.761904716491699,0,37419.97821044922,121213.90258789063,81331.11120605469,4234.638488769531,33403068416,8589930496,6288510976,0
200,1759429864461,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,9.523809432983398,55,5,0,4.761904716491699,0,0,0,0,0,0,37420.315856933594,121216.13000488281,81332.98071289063,4234.674499511719,33403068416,8589930496,6288769024,0
200,1759429864661,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,15.000000953674316,5,0,0,0,0,0,0,5,0,37420.63739013672,121217.25103759766,81333.76159667969,4234.7054443359375,33403068416,8589930496,6288416768,0
200,1759429864861,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,5,0,45,0,0,4.761904716491699,4.761904716491699,0,0,0,0,0,37420.94793701172,121218.65063476563,81334.83740234375,4234.72802734375,33403068416,8589930496,6288416768,0
199,1759429865062,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,42.105262756347656,0,0,0,0,0,0,0,0,0,37421.26965332031,121220.4521484375,81336.3080444336,4234.753173828125,33403068416,8589930496,6288715776,0
200,1759429865262,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,0,0,42.105262756347656,0,0,0,0,0,0,0,0,0,37421.61364746094,121223.12902832031,81338.63977050781,4234.7781982421875,33403068416,8589930496,6094614528,0
1,1759429865462,4402,800,4301,3499,4301,4400,4359,4395,4398,4307,800,3202,9.756096839904785,2.5641026496887207,17.5,7.317072868347168,2.5,0,5.128205299377441,2.5,24.390243530273438,2.5,5.128205299377441,5,37421.936279296875,121224.00006103516,81339.18347167969,4234.8017578125,33403068416,8589930496,5756321792,0
